entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,x,y,package_count,task_duration_mins
RoboPack-3,position_poll,position,1100.0,,,,,600.0,270.0,,
RoboPack-4,position_poll,position,1100.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1100.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1100.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1100.0,,,,,370.0,200.0,,
RoboPack-8,position_poll,position,1100.0,,,,,315.0,300.0,,
RoboPack-4,queue,packing,1100.2000000000082,,,,,315.0,270.0,,
RoboPack-3,queue,maintenance,1100.2000000000196,,,,,600.0,300.0,,4.0
RoboPack-1,position_poll,position,1101.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1101.0,,,,,485.0,270.0,,
RoboPack-3,position_poll,position,1101.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1101.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1101.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1101.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1101.0,,,,,370.0,100.0,,
RoboPack-8,position_poll,position,1101.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1102.0,,,,,170.0,270.0,,
RoboPack-2,position_poll,position,1102.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,1102.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1102.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1102.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1102.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1102.0,,,,,370.0,200.0,,
RoboPack-8,position_poll,position,1102.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1103.0,,,,,70.0,270.0,,
RoboPack-2,position_poll,position,1103.0,,,,,550.0,170.0,,
RoboPack-3,position_poll,position,1103.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1103.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1103.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1103.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1103.0,,,,,370.0,270.0,,
RoboPack-8,position_poll,position,1103.0,,,,,315.0,300.0,,
RoboPack-7,queue,pickup_7,1103.0000000000005,,,,,300.0,300.0,3.0,
RoboPack-5,queue,packing,1103.7999999999972,,,,,270.0,300.0,,
RoboPack-1,position_poll,position,1104.0,,,,,70.0,370.0,,
RoboPack-2,position_poll,position,1104.0,,,,,550.0,100.0,,
RoboPack-3,position_poll,position,1104.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1104.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1104.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1104.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1104.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1104.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1105.0,,,,,70.0,470.0,,
RoboPack-2,position_poll,position,1105.0,,,,,550.0,200.0,,
RoboPack-3,position_poll,position,1105.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1105.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1105.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1105.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1105.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1105.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1106.0,,,,,70.0,500.0,,
RoboPack-2,position_poll,position,1106.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,1106.0,,,,,500.0,300.0,,
RoboPack-4,position_poll,position,1106.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1106.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1106.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1106.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1106.0,,,,,215.0,300.0,,
RoboPack-1,position_poll,position,1107.0,,,,,70.0,400.0,,
RoboPack-2,position_poll,position,1107.0,,,,,450.0,270.0,,
RoboPack-3,position_poll,position,1107.0,,,,,400.0,300.0,,
RoboPack-4,position_poll,position,1107.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1107.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1107.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1107.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1107.0,,,,,115.0,300.0,,
RoboPack-2,queue,pickup_8,1107.8000000000238,,,,,285.0,270.0,2.0,
RoboPack-6,queue,packing,1107.9000000000185,,,,,285.0,300.0,,
RoboPack-1,position_poll,position,1108.0,,,,,70.0,270.0,,
RoboPack-2,position_poll,position,1108.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1108.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,1108.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1108.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1108.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1108.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1108.0,,,,,25.000000000000014,300.0,,
RoboPack-1,position_poll,position,1109.0,,,,,170.0,270.0,,
RoboPack-2,position_poll,position,1109.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1109.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,1109.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1109.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1109.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1109.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1109.0,,,,,25.000000000000014,200.0,,
RoboPack-1,queue,pickup_3,1109.3000000000038,,,,,270.0,270.0,4.0,
RoboPack-1,position_poll,position,1110.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1110.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1110.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,1110.0,,,,,415.0,270.0,,
RoboPack-5,position_poll,position,1110.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1110.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1110.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1110.0,,,,,25.000000000000014,100.0,,
RoboPack-1,position_poll,position,1111.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1111.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1111.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,1111.0,,,,,550.0,270.0,,
RoboPack-5,position_poll,position,1111.0,,,,,370.0,300.0,,
RoboPack-6,position_poll,position,1111.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1111.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1111.0,,,,,25.000000000000014,200.0,,
RoboPack-3,queue,packing,1111.4000000000162,,,,,300.0,270.0,,
RoboPack-1,position_poll,position,1112.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1112.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1112.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1112.0,,,,,550.0,370.0,,
RoboPack-5,position_poll,position,1112.0,,,,,470.0,300.0,,
RoboPack-6,position_poll,position,1112.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1112.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1112.0,,,,,25.000000000000014,270.0,,
RoboPack-1,position_poll,position,1113.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1113.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1113.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1113.0,,,,,550.0,500.0,,
RoboPack-5,position_poll,position,1113.0,,,,,550.0,300.0,,
RoboPack-6,position_poll,position,1113.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1113.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1113.0,,,,,125.0,270.0,,
RoboPack-8,queue,pickup_5,1113.5500000000015,,,,,315.0,300.0,4.0,
RoboPack-1,position_poll,position,1114.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1114.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1114.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1114.0,,,,,550.0,400.0,,
RoboPack-5,position_poll,position,1114.0,,,,,550.0,400.0,,
RoboPack-6,position_poll,position,1114.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1114.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1114.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1115.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1115.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1115.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1115.0,,,,,550.0,300.0,,
RoboPack-5,position_poll,position,1115.0,,,,,550.0,500.0,,
RoboPack-6,position_poll,position,1115.0,,,,,185.0,300.0,,
RoboPack-7,position_poll,position,1115.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1115.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1116.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1116.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1116.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1116.0,,,,,550.0,270.0,,
RoboPack-5,position_poll,position,1116.0,,,,,550.0,400.0,,
RoboPack-6,position_poll,position,1116.0,,,,,85.0,300.0,,
RoboPack-7,position_poll,position,1116.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1116.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1117.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1117.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1117.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1117.0,,,,,450.0,270.0,,
RoboPack-5,position_poll,position,1117.0,,,,,550.0,270.0,,
RoboPack-6,position_poll,position,1117.0,,,,,70.00000000000001,300.0,,
RoboPack-7,position_poll,position,1117.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1117.0,,,,,315.0,300.0,,
RoboPack-4,queue,pickup_4,1117.950000000008,,,,,315.0,270.0,2.0,
RoboPack-1,position_poll,position,1118.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1118.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1118.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1118.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1118.0,,,,,450.0,270.0,,
RoboPack-6,position_poll,position,1118.0,,,,,70.00000000000001,400.0,,
RoboPack-7,position_poll,position,1118.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1118.0,,,,,315.0,300.0,,
RoboPack-7,queue,packing,1118.0000000000005,,,,,300.0,300.0,,
RoboPack-1,position_poll,position,1119.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1119.0,,,,,385.0,270.0,,
RoboPack-3,position_poll,position,1119.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1119.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1119.0,,,,,350.0,270.0,,
RoboPack-6,position_poll,position,1119.0,,,,,70.00000000000001,500.0,,
RoboPack-7,position_poll,position,1119.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1119.0,,,,,315.0,300.0,,
RoboPack-5,queue,pickup_4,1119.699999999997,,,,,270.0,300.0,1.0,
RoboPack-1,position_poll,position,1120.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1120.0,,,,,485.0,270.0,,
RoboPack-3,position_poll,position,1120.0,,,,,180.0,270.0,,
RoboPack-4,position_poll,position,1120.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1120.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1120.0,,,,,70.00000000000001,400.0,,
RoboPack-7,position_poll,position,1120.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1120.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1121.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1121.0,,,,,600.0,270.0,,
RoboPack-3,position_poll,position,1121.0,,,,,180.0,170.0,,
RoboPack-4,position_poll,position,1121.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1121.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1121.0,,,,,70.00000000000001,270.0,,
RoboPack-7,position_poll,position,1121.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1121.0,,,,,315.0,300.0,,
RoboPack-2,queue,maintenance,1121.2500000000239,,,,,600.0,300.0,,3.0
RoboPack-1,position_poll,position,1122.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1122.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,1122.0,,,,,180.0,100.0,,
RoboPack-4,position_poll,position,1122.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1122.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1122.0,,,,,170.0,270.0,,
RoboPack-7,position_poll,position,1122.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1122.0,,,,,315.0,300.0,,
RoboPack-6,queue,pickup_3,1122.3500000000186,,,,,285.0,300.0,3.0,
RoboPack-1,position_poll,position,1123.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1123.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,1123.0,,,,,180.0,200.0,,
RoboPack-4,position_poll,position,1123.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1123.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1123.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1123.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1123.0,,,,,315.0,300.0,,
RoboPack-3,queue,pickup_6,1123.9000000000165,,,,,300.0,270.0,3.0,
RoboPack-1,position_poll,position,1124.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1124.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,1124.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1124.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1124.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1124.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1124.0,,,,,180.0,300.0,,
RoboPack-8,position_poll,position,1124.0,,,,,315.0,300.0,,
RoboPack-5,queue,packing,1124.699999999997,,,,,270.0,300.0,,
RoboPack-1,position_poll,position,1125.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1125.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,1125.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1125.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1125.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1125.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1125.0,,,,,180.0,400.0,,
RoboPack-8,position_poll,position,1125.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1126.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1126.0,,,,,500.0,300.0,,
RoboPack-3,position_poll,position,1126.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1126.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1126.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1126.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1126.0,,,,,180.0,500.0,,
RoboPack-8,position_poll,position,1126.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1127.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1127.0,,,,,400.0,300.0,,
RoboPack-3,position_poll,position,1127.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1127.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1127.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1127.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1127.0,,,,,180.0,400.0,,
RoboPack-8,position_poll,position,1127.0,,,,,315.0,300.0,,
RoboPack-4,queue,packing,1127.950000000008,,,,,315.0,270.0,,
RoboPack-1,position_poll,position,1128.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1128.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,1128.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1128.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1128.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1128.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1128.0,,,,,180.0,270.0,,
RoboPack-8,position_poll,position,1128.0,,,,,315.0,300.0,,
RoboPack-7,queue,pickup_2,1128.4000000000005,,,,,300.0,300.0,4.0,
RoboPack-1,position_poll,position,1129.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1129.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,1129.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1129.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1129.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1129.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1129.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1129.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1130.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,1130.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,1130.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1130.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1130.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1130.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1130.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1130.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1131.0,,,,,370.0,270.0,,
RoboPack-2,position_poll,position,1131.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,1131.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1131.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1131.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1131.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1131.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1131.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1132.0,,,,,470.0,270.0,,
RoboPack-2,position_poll,position,1132.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,1132.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1132.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1132.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1132.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1132.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1132.0,,,,,315.0,300.0,,
RoboPack-1,queue,maintenance,1132.9000000000037,,,,,600.0,300.0,,3.0
RoboPack-1,position_poll,position,1133.0,,,,,600.0,300.0,,
RoboPack-2,position_poll,position,1133.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,1133.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1133.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1133.0,,,,,370.0,300.0,,
RoboPack-6,position_poll,position,1133.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1133.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1133.0,,,,,315.0,300.0,,
RoboPack-2,queue,packing,1133.3500000000188,,,,,285.0,270.0,,
RoboPack-8,queue,packing,1133.5500000000015,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1134.0,,,,,600.0,300.0,,
RoboPack-2,position_poll,position,1134.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1134.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1134.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1134.0,,,,,370.0,200.0,,
RoboPack-6,position_poll,position,1134.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1134.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1134.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1135.0,,,,,600.0,300.0,,
RoboPack-2,position_poll,position,1135.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1135.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1135.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1135.0,,,,,370.0,100.0,,
RoboPack-6,position_poll,position,1135.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1135.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1135.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1136.0,,,,,600.0,300.0,,
RoboPack-2,position_poll,position,1136.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1136.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1136.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1136.0,,,,,370.0,200.0,,
RoboPack-6,position_poll,position,1136.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1136.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1136.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1137.0,,,,,500.0,300.0,,
RoboPack-2,position_poll,position,1137.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1137.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1137.0,,,,,215.0,270.0,,
RoboPack-5,position_poll,position,1137.0,,,,,370.0,270.0,,
RoboPack-6,position_poll,position,1137.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1137.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1137.0,,,,,315.0,300.0,,
RoboPack-6,queue,packing,1137.3500000000186,,,,,285.0,300.0,,
RoboPack-5,queue,pickup_7,1137.3999999999971,,,,,270.0,300.0,5.0,
RoboPack-1,position_poll,position,1138.0,,,,,400.0,300.0,,
RoboPack-2,position_poll,position,1138.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1138.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1138.0,,,,,115.0,270.0,,
RoboPack-5,position_poll,position,1138.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1138.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1138.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1138.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1139.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1139.0,,,,,385.0,270.0,,
RoboPack-3,position_poll,position,1139.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,1139.0,,,,,25.000000000000014,270.0,,
RoboPack-5,position_poll,position,1139.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1139.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1139.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1139.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,1140.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1140.0,,,,,485.0,270.0,,
RoboPack-3,position_poll,position,1140.0,,,,,400.0,270.0,,
RoboPack-4,position_poll,position,1140.0,,,,,25.000000000000014,170.0,,
RoboPack-5,position_poll,position,1140.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1140.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1140.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1140.0,,,,,415.0,300.0,,
RoboPack-1,position_poll,position,1141.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1141.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,1141.0,,,,,500.0,270.0,,
RoboPack-4,position_poll,position,1141.0,,,,,25.000000000000014,100.0,,
RoboPack-5,position_poll,position,1141.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1141.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1141.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1141.0,,,,,550.0,300.0,,
RoboPack-1,position_poll,position,1142.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1142.0,,,,,550.0,100.0,,
RoboPack-3,position_poll,position,1142.0,,,,,600.0,270.0,,
RoboPack-4,position_poll,position,1142.0,,,,,25.000000000000014,200.0,,
RoboPack-5,position_poll,position,1142.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1142.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1142.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1142.0,,,,,550.0,400.0,,
RoboPack-3,queue,maintenance,1142.2000000000164,,,,,600.0,300.0,,2.0
RoboPack-1,position_poll,position,1143.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1143.0,,,,,550.0,200.0,,
RoboPack-3,position_poll,position,1143.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1143.0,,,,,25.000000000000014,270.0,,
RoboPack-5,position_poll,position,1143.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1143.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1143.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1143.0,,,,,550.0,500.0,,
RoboPack-1,position_poll,position,1144.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1144.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,1144.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1144.0,,,,,125.0,270.0,,
RoboPack-5,position_poll,position,1144.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1144.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1144.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1144.0,,,,,550.0,400.0,,
RoboPack-4,queue,pickup_5,1144.7000000000082,,,,,315.0,270.0,5.0,
RoboPack-1,position_poll,position,1145.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1145.0,,,,,450.0,270.0,,
RoboPack-3,position_poll,position,1145.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,1145.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1145.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1145.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1145.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1145.0,,,,,550.0,300.0,,
RoboPack-1,position_poll,position,1146.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1146.0,,,,,350.0,270.0,,
RoboPack-3,position_poll,position,1146.0,,,,,500.0,300.0,,
RoboPack-4,position_poll,position,1146.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,1146.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,1146.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,1146.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,1146.0,,,,,550.0,270.0,,
RoboPack-2,queue,pickup_8,1146.200000000019,,,,,285.0,270.0,5.0,
RoboPack-1,position_poll,position,1147.0,,,,,300.0,300.0,,
RoboPack-2,position_poll,position,1147.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,1147.0,,,,,400.0,300.0,,
