entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id
Car 332,arrival_departure,arrival,53939.0,,,,
Car 332,queue,pump_queue_wait_begins,53939.0,,,,
Call 40,arrival_departure,depart,54150.0,,,,
Truck 40,arrival_departure,arrival,54150.0,,,,
Truck 40,queue,refueling,54150.0,,,,
Car 333,arrival_departure,arrival,54192.0,,,,
Car 333,queue,pump_queue_wait_begins,54192.0,,,,
Car 334,arrival_departure,arrival,54359.0,,,,
Car 334,queue,pump_queue_wait_begins,54359.0,,,,
Car 335,arrival_departure,arrival,54514.0,,,,
Car 335,queue,pump_queue_wait_begins,54514.0,,,,
Car 336,arrival_departure,arrival,54686.0,,,,
Car 336,queue,pump_queue_wait_begins,54686.0,,,,
Car 337,arrival_departure,arrival,54840.0,,,,
Car 337,queue,pump_queue_wait_begins,54840.0,,,,
Car 338,arrival_departure,arrival,55064.0,,,,
Car 338,queue,pump_queue_wait_begins,55064.0,,,,
Car 339,arrival_departure,arrival,55108.0,,,,
Car 339,queue,pump_queue_wait_begins,55108.0,,,,
Truck 40,arrival_departure,depart,55150.0,,,,
Car 215,resource_use_end,pumping_ends,55164.5,,,,1.0
Car 215,arrival_departure,depart,55164.5,,,,
Car 216,resource_use,pumping_begins,55164.5,,,,1.0
Car 214,resource_use_end,pumping_ends,55166.0,,,,2.0
Car 214,arrival_departure,depart,55166.0,,,,
Car 217,resource_use,pumping_begins,55166.0,,,,2.0
Car 216,resource_use_end,pumping_ends,55181.5,,,,1.0
Car 216,arrival_departure,depart,55181.5,,,,
Car 218,resource_use,pumping_begins,55181.5,,,,1.0
Car 217,resource_use_end,pumping_ends,55187.5,,,,2.0
Car 217,arrival_departure,depart,55187.5,,,,
Car 219,resource_use,pumping_begins,55187.5,,,,2.0
Call 41,arrival_departure,arrival,55190.0,,,,
Call 41,queue,calling_truck,55190.0,,,,
Car 218,resource_use_end,pumping_ends,55194.5,,,,1.0
Car 218,arrival_departure,depart,55194.5,,,,
Car 220,resource_use,pumping_begins,55194.5,,,,1.0
Car 340,arrival_departure,arrival,55304.0,,,,
Car 340,queue,pump_queue_wait_begins,55304.0,,,,
Call 41,arrival_departure,depart,55490.0,,,,
Truck 41,arrival_departure,arrival,55490.0,,,,
Truck 41,queue,refueling,55490.0,,,,
Car 341,arrival_departure,arrival,55583.0,,,,
Car 341,queue,pump_queue_wait_begins,55583.0,,,,
Car 342,arrival_departure,arrival,55794.0,,,,
Car 342,queue,pump_queue_wait_begins,55794.0,,,,
Car 343,arrival_departure,arrival,55998.0,,,,
Car 343,queue,pump_queue_wait_begins,55998.0,,,,
Car 344,arrival_departure,arrival,56169.0,,,,
Car 344,queue,pump_queue_wait_begins,56169.0,,,,
Car 345,arrival_departure,arrival,56204.0,,,,
Car 345,queue,pump_queue_wait_begins,56204.0,,,,
Car 346,arrival_departure,arrival,56331.0,,,,
Car 346,queue,pump_queue_wait_begins,56331.0,,,,
Car 347,arrival_departure,arrival,56484.0,,,,
Car 347,queue,pump_queue_wait_begins,56484.0,,,,
Truck 41,arrival_departure,depart,56490.0,,,,
Car 220,resource_use_end,pumping_ends,56504.5,,,,1.0
Car 220,arrival_departure,depart,56504.5,,,,
Car 221,resource_use,pumping_begins,56504.5,,,,1.0
Car 219,resource_use_end,pumping_ends,56511.0,,,,2.0
Car 219,arrival_departure,depart,56511.0,,,,
Car 222,resource_use,pumping_begins,56511.0,,,,2.0
Car 221,resource_use_end,pumping_ends,56520.5,,,,1.0
Car 221,arrival_departure,depart,56520.5,,,,
Car 223,resource_use,pumping_begins,56520.5,,,,1.0
Car 222,resource_use_end,pumping_ends,56527.5,,,,2.0
Car 222,arrival_departure,depart,56527.5,,,,
Car 224,resource_use,pumping_begins,56527.5,,,,2.0
Call 42,arrival_departure,arrival,56530.0,,,,
Call 42,queue,calling_truck,56530.0,,,,
Car 223,resource_use_end,pumping_ends,56534.5,,,,1.0
Car 223,arrival_departure,depart,56534.5,,,,
Car 225,resource_use,pumping_begins,56534.5,,,,1.0
Car 348,arrival_departure,arrival,56764.0,,,,
Car 348,queue,pump_queue_wait_begins,56764.0,,,,
Call 42,arrival_departure,depart,56830.0,,,,
Truck 42,arrival_departure,arrival,56830.0,,,,
Truck 42,queue,refueling,56830.0,,,,
Car 349,arrival_departure,arrival,56917.0,,,,
Car 349,queue,pump_queue_wait_begins,56917.0,,,,
Car 350,arrival_departure,arrival,57198.0,,,,
Car 350,queue,pump_queue_wait_begins,57198.0,,,,
Car 351,arrival_departure,arrival,57236.0,,,,
Car 351,queue,pump_queue_wait_begins,57236.0,,,,
Car 352,arrival_departure,arrival,57416.0,,,,
Car 352,queue,pump_queue_wait_begins,57416.0,,,,
Car 353,arrival_departure,arrival,57653.0,,,,
Car 353,queue,pump_queue_wait_begins,57653.0,,,,
Truck 42,arrival_departure,depart,57830.0,,,,
Car 354,arrival_departure,arrival,57839.0,,,,
Car 354,queue,pump_queue_wait_begins,57839.0,,,,
Car 225,resource_use_end,pumping_ends,57846.5,,,,1.0
Car 225,arrival_departure,depart,57846.5,,,,
Car 226,resource_use,pumping_begins,57846.5,,,,1.0
Car 224,resource_use_end,pumping_ends,57849.5,,,,2.0
Car 224,arrival_departure,depart,57849.5,,,,
Car 227,resource_use,pumping_begins,57849.5,,,,2.0
Car 226,resource_use_end,pumping_ends,57859.5,,,,1.0
Car 226,arrival_departure,depart,57859.5,,,,
Car 228,resource_use,pumping_begins,57859.5,,,,1.0
Call 43,arrival_departure,arrival,57860.0,,,,
Call 43,queue,calling_truck,57860.0,,,,
Car 227,resource_use_end,pumping_ends,57866.0,,,,2.0
Car 227,arrival_departure,depart,57866.0,,,,
Car 229,resource_use,pumping_begins,57866.0,,,,2.0
Car 228,resource_use_end,pumping_ends,57877.5,,,,1.0
Car 228,arrival_departure,depart,57877.5,,,,
Car 230,resource_use,pumping_begins,57877.5,,,,1.0
Car 355,arrival_departure,arrival,58057.0,,,,
Car 355,queue,pump_queue_wait_begins,58057.0,,,,
Call 43,arrival_departure,depart,58160.0,,,,
Truck 43,arrival_departure,arrival,58160.0,,,,
Truck 43,queue,refueling,58160.0,,,,
Car 356,arrival_departure,arrival,58263.0,,,,
Car 356,queue,pump_queue_wait_begins,58263.0,,,,
Car 357,arrival_departure,arrival,58462.0,,,,
Car 357,queue,pump_queue_wait_begins,58462.0,,,,
Car 358,arrival_departure,arrival,58724.0,,,,
Car 358,queue,pump_queue_wait_begins,58724.0,,,,
Car 359,arrival_departure,arrival,58910.0,,,,
Car 359,queue,pump_queue_wait_begins,58910.0,,,,
Car 360,arrival_departure,arrival,59058.0,,,,
Car 360,queue,pump_queue_wait_begins,59058.0,,,,
Truck 43,arrival_departure,depart,59160.0,,,,
Car 230,resource_use_end,pumping_ends,59173.5,,,,1.0
Car 230,arrival_departure,depart,59173.5,,,,
Car 231,resource_use,pumping_begins,59173.5,,,,1.0
Car 229,resource_use_end,pumping_ends,59179.5,,,,2.0
Car 229,arrival_departure,depart,59179.5,,,,
Car 232,resource_use,pumping_begins,59179.5,,,,2.0
Car 361,arrival_departure,arrival,59186.0,,,,
Car 361,queue,pump_queue_wait_begins,59186.0,,,,
Car 231,resource_use_end,pumping_ends,59189.0,,,,1.0
Car 231,arrival_departure,depart,59189.0,,,,
Car 233,resource_use,pumping_begins,59189.0,,,,1.0
Call 44,arrival_departure,arrival,59190.0,,,,
Call 44,queue,calling_truck,59190.0,,,,
Car 232,resource_use_end,pumping_ends,59195.0,,,,2.0
Car 232,arrival_departure,depart,59195.0,,,,
Car 234,resource_use,pumping_begins,59195.0,,,,2.0
Car 233,resource_use_end,pumping_ends,59203.5,,,,1.0
Car 233,arrival_departure,depart,59203.5,,,,
Car 235,resource_use,pumping_begins,59203.5,,,,1.0
Car 234,resource_use_end,pumping_ends,59215.0,,,,2.0
Car 234,arrival_departure,depart,59215.0,,,,
Car 236,resource_use,pumping_begins,59215.0,,,,2.0
Car 362,arrival_departure,arrival,59277.0,,,,
Car 362,queue,pump_queue_wait_begins,59277.0,,,,
Car 363,arrival_departure,arrival,59401.0,,,,
Car 363,queue,pump_queue_wait_begins,59401.0,,,,
Call 44,arrival_departure,depart,59490.0,,,,
Truck 44,arrival_departure,arrival,59490.0,,,,
Truck 44,queue,refueling,59490.0,,,,
Car 364,arrival_departure,arrival,59541.0,,,,
Car 364,queue,pump_queue_wait_begins,59541.0,,,,
Car 365,arrival_departure,arrival,59712.0,,,,
Car 365,queue,pump_queue_wait_begins,59712.0,,,,
Car 366,arrival_departure,arrival,60010.0,,,,
Car 366,queue,pump_queue_wait_begins,60010.0,,,,
Car 367,arrival_departure,arrival,60184.0,,,,
Car 367,queue,pump_queue_wait_begins,60184.0,,,,
Car 368,arrival_departure,arrival,60313.0,,,,
Car 368,queue,pump_queue_wait_begins,60313.0,,,,
Car 369,arrival_departure,arrival,60459.0,,,,
Car 369,queue,pump_queue_wait_begins,60459.0,,,,
Truck 44,arrival_departure,depart,60490.0,,,,
Car 236,resource_use_end,pumping_ends,60502.5,,,,2.0
Car 236,arrival_departure,depart,60502.5,,,,
Car 237,resource_use,pumping_begins,60502.5,,,,2.0
Car 235,resource_use_end,pumping_ends,60508.0,,,,1.0
Car 235,arrival_departure,depart,60508.0,,,,
Car 238,resource_use,pumping_begins,60508.0,,,,1.0
Car 237,resource_use_end,pumping_ends,60524.0,,,,2.0
Car 237,arrival_departure,depart,60524.0,,,,
Car 239,resource_use,pumping_begins,60524.0,,,,2.0
Car 238,resource_use_end,pumping_ends,60526.0,,,,1.0
Car 238,arrival_departure,depart,60526.0,,,,
Car 240,resource_use,pumping_begins,60526.0,,,,1.0
Call 45,arrival_departure,arrival,60530.0,,,,
Call 45,queue,calling_truck,60530.0,,,,
Car 239,resource_use_end,pumping_ends,60543.5,,,,2.0
Car 239,arrival_departure,depart,60543.5,,,,
Car 241,resource_use,pumping_begins,60543.5,,,,2.0
Car 370,arrival_departure,arrival,60580.0,,,,
Car 370,queue,pump_queue_wait_begins,60580.0,,,,
Car 371,arrival_departure,arrival,60617.0,,,,
Car 371,queue,pump_queue_wait_begins,60617.0,,,,
Car 372,arrival_departure,arrival,60711.0,,,,
Car 372,queue,pump_queue_wait_begins,60711.0,,,,
Car 373,arrival_departure,arrival,60764.0,,,,
Car 373,queue,pump_queue_wait_begins,60764.0,,,,
Call 45,arrival_departure,depart,60830.0,,,,
Truck 45,arrival_departure,arrival,60830.0,,,,
Truck 45,queue,refueling,60830.0,,,,
Car 374,arrival_departure,arrival,60943.0,,,,
Car 374,queue,pump_queue_wait_begins,60943.0,,,,
Car 375,arrival_departure,arrival,61224.0,,,,
Car 375,queue,pump_queue_wait_begins,61224.0,,,,
Car 376,arrival_departure,arrival,61260.0,,,,
Car 376,queue,pump_queue_wait_begins,61260.0,,,,
Car 377,arrival_departure,arrival,61435.0,,,,
Car 377,queue,pump_queue_wait_begins,61435.0,,,,
Car 378,arrival_departure,arrival,61710.0,,,,
Car 378,queue,pump_queue_wait_begins,61710.0,,,,
Truck 45,arrival_departure,depart,61830.0,,,,
Car 241,resource_use_end,pumping_ends,61849.0,,,,2.0
Car 241,arrival_departure,depart,61849.0,,,,
Car 242,resource_use,pumping_begins,61849.0,,,,2.0
Car 240,resource_use_end,pumping_ends,61852.5,,,,1.0
Car 240,arrival_departure,depart,61852.5,,,,
Car 243,resource_use,pumping_begins,61852.5,,,,1.0
Car 242,resource_use_end,pumping_ends,61862.0,,,,2.0
Car 242,arrival_departure,depart,61862.0,,,,
Car 244,resource_use,pumping_begins,61862.0,,,,2.0
Car 243,resource_use_end,pumping_ends,61868.0,,,,1.0
Car 243,arrival_departure,depart,61868.0,,,,
Car 245,resource_use,pumping_begins,61868.0,,,,1.0
Call 46,arrival_departure,arrival,61870.0,,,,
Call 46,queue,calling_truck,61870.0,,,,
Car 244,resource_use_end,pumping_ends,61874.5,,,,2.0
Car 244,arrival_departure,depart,61874.5,,,,
Car 246,resource_use,pumping_begins,61874.5,,,,2.0
Car 245,resource_use_end,pumping_ends,61884.5,,,,1.0
Car 245,arrival_departure,depart,61884.5,,,,
Car 247,resource_use,pumping_begins,61884.5,,,,1.0
Car 379,arrival_departure,arrival,61914.0,,,,
Car 379,queue,pump_queue_wait_begins,61914.0,,,,
Car 380,arrival_departure,arrival,61970.0,,,,
Car 380,queue,pump_queue_wait_begins,61970.0,,,,
Call 46,arrival_departure,depart,62170.0,,,,
Truck 46,arrival_departure,arrival,62170.0,,,,
Truck 46,queue,refueling,62170.0,,,,
Car 381,arrival_departure,arrival,62244.0,,,,
Car 381,queue,pump_queue_wait_begins,62244.0,,,,
Car 382,arrival_departure,arrival,62307.0,,,,
Car 382,queue,pump_queue_wait_begins,62307.0,,,,
Car 383,arrival_departure,arrival,62588.0,,,,
Car 383,queue,pump_queue_wait_begins,62588.0,,,,
Car 384,arrival_departure,arrival,62645.0,,,,
Car 384,queue,pump_queue_wait_begins,62645.0,,,,
Car 385,arrival_departure,arrival,62751.0,,,,
Car 385,queue,pump_queue_wait_begins,62751.0,,,,
Car 386,arrival_departure,arrival,62936.0,,,,
Car 386,queue,pump_queue_wait_begins,62936.0,,,,
Car 387,arrival_departure,arrival,63093.0,,,,
Car 387,queue,pump_queue_wait_begins,63093.0,,,,
Truck 46,arrival_departure,depart,63170.0,,,,
Car 246,resource_use_end,pumping_ends,63186.5,,,,2.0
Car 246,arrival_departure,depart,63186.5,,,,
Car 248,resource_use,pumping_begins,63186.5,,,,2.0
Car 247,resource_use_end,pumping_ends,63190.5,,,,1.0
Car 247,arrival_departure,depart,63190.5,,,,
Car 249,resource_use,pumping_begins,63190.5,,,,1.0
Call 47,arrival_departure,arrival,63200.0,,,,
Call 47,queue,calling_truck,63200.0,,,,
Car 248,resource_use_end,pumping_ends,63207.5,,,,2.0
Car 248,arrival_departure,depart,63207.5,,,,
Car 250,resource_use,pumping_begins,63207.5,,,,2.0
Car 249,resource_use_end,pumping_ends,63209.5,,,,1.0
Car 249,arrival_departure,depart,63209.5,,,,
Car 251,resource_use,pumping_begins,63209.5,,,,1.0
Car 250,resource_use_end,pumping_ends,63222.0,,,,2.0
Car 250,arrival_departure,depart,63222.0,,,,
Car 252,resource_use,pumping_begins,63222.0,,,,2.0
Car 388,arrival_departure,arrival,63336.0,,,,
Car 388,queue,pump_queue_wait_begins,63336.0,,,,
Car 389,arrival_departure,arrival,63481.0,,,,
Car 389,queue,pump_queue_wait_begins,63481.0,,,,
Call 47,arrival_departure,depart,63500.0,,,,
Truck 47,arrival_departure,arrival,63500.0,,,,
Truck 47,queue,refueling,63500.0,,,,
Car 390,arrival_departure,arrival,63705.0,,,,
Car 390,queue,pump_queue_wait_begins,63705.0,,,,
Car 391,arrival_departure,arrival,63961.0,,,,
Car 391,queue,pump_queue_wait_begins,63961.0,,,,
Car 392,arrival_departure,arrival,64210.0,,,,
Car 392,queue,pump_queue_wait_begins,64210.0,,,,
Car 393,arrival_departure,arrival,64270.0,,,,
Car 393,queue,pump_queue_wait_begins,64270.0,,,,
Car 394,arrival_departure,arrival,64350.0,,,,
Car 394,queue,pump_queue_wait_begins,64350.0,,,,
Car 395,arrival_departure,arrival,64488.0,,,,
Car 395,queue,pump_queue_wait_begins,64488.0,,,,
Truck 47,arrival_departure,depart,64500.0,,,,
Car 252,resource_use_end,pumping_ends,64521.0,,,,2.0
Car 252,arrival_departure,depart,64521.0,,,,
Car 253,resource_use,pumping_begins,64521.0,,,,2.0
Car 251,resource_use_end,pumping_ends,64522.0,,,,1.0
Car 251,arrival_departure,depart,64522.0,,,,
Car 254,resource_use,pumping_begins,64522.0,,,,1.0
Call 48,arrival_departure,arrival,64530.0,,,,
Call 48,queue,calling_truck,64530.0,,,,
Car 254,resource_use_end,pumping_ends,64536.5,,,,1.0
Car 254,arrival_departure,depart,64536.5,,,,
Car 255,resource_use,pumping_begins,64536.5,,,,1.0
Car 253,resource_use_end,pumping_ends,64541.5,,,,2.0
Car 253,arrival_departure,depart,64541.5,,,,
Car 256,resource_use,pumping_begins,64541.5,,,,2.0
Car 255,resource_use_end,pumping_ends,64552.0,,,,1.0
Car 255,arrival_departure,depart,64552.0,,,,
Car 257,resource_use,pumping_begins,64552.0,,,,1.0
Car 396,arrival_departure,arrival,64559.0,,,,
Car 396,queue,pump_queue_wait_begins,64559.0,,,,
Car 397,arrival_departure,arrival,64711.0,,,,
Car 397,queue,pump_queue_wait_begins,64711.0,,,,
Car 398,arrival_departure,arrival,64779.0,,,,
Car 398,queue,pump_queue_wait_begins,64779.0,,,,
Car 399,arrival_departure,arrival,64810.0,,,,
Car 399,queue,pump_queue_wait_begins,64810.0,,,,
Call 48,arrival_departure,depart,64830.0,,,,
Truck 48,arrival_departure,arrival,64830.0,,,,
Truck 48,queue,refueling,64830.0,,,,
Car 400,arrival_departure,arrival,65070.0,,,,
Car 400,queue,pump_queue_wait_begins,65070.0,,,,
Car 401,arrival_departure,arrival,65340.0,,,,
Car 401,queue,pump_queue_wait_begins,65340.0,,,,
Car 402,arrival_departure,arrival,65386.0,,,,
Car 402,queue,pump_queue_wait_begins,65386.0,,,,
Car 403,arrival_departure,arrival,65563.0,,,,
Car 403,queue,pump_queue_wait_begins,65563.0,,,,
Car 404,arrival_departure,arrival,65825.0,,,,
Car 404,queue,pump_queue_wait_begins,65825.0,,,,
Truck 48,arrival_departure,depart,65830.0,,,,
Car 256,resource_use_end,pumping_ends,65846.0,,,,2.0
Car 256,arrival_departure,depart,65846.0,,,,
Car 258,resource_use,pumping_begins,65846.0,,,,2.0
Car 257,resource_use_end,pumping_ends,65850.0,,,,1.0
Car 257,arrival_departure,depart,65850.0,,,,
Car 259,resource_use,pumping_begins,65850.0,,,,1.0
Car 258,resource_use_end,pumping_ends,65861.5,,,,2.0
Car 258,arrival_departure,depart,65861.5,,,,
Car 260,resource_use,pumping_begins,65861.5,,,,2.0
Car 259,resource_use_end,pumping_ends,65869.0,,,,1.0
Car 259,arrival_departure,depart,65869.0,,,,
Car 261,resource_use,pumping_begins,65869.0,,,,1.0
Call 49,arrival_departure,arrival,65870.0,,,,
Call 49,queue,calling_truck,65870.0,,,,
Car 260,resource_use_end,pumping_ends,65876.0,,,,2.0
Car 260,arrival_departure,depart,65876.0,,,,
Car 262,resource_use,pumping_begins,65876.0,,,,2.0
Car 261,resource_use_end,pumping_ends,65881.5,,,,1.0
Car 261,arrival_departure,depart,65881.5,,,,
Car 263,resource_use,pumping_begins,65881.5,,,,1.0
Car 405,arrival_departure,arrival,65974.0,,,,
Car 405,queue,pump_queue_wait_begins,65974.0,,,,
Car 406,arrival_departure,arrival,66105.0,,,,
Car 406,queue,pump_queue_wait_begins,66105.0,,,,
Call 49,arrival_departure,depart,66170.0,,,,
Truck 49,arrival_departure,arrival,66170.0,,,,
Truck 49,queue,refueling,66170.0,,,,
Car 407,arrival_departure,arrival,66193.0,,,,
Car 407,queue,pump_queue_wait_begins,66193.0,,,,
Car 408,arrival_departure,arrival,66338.0,,,,
Car 408,queue,pump_queue_wait_begins,66338.0,,,,
Car 409,arrival_departure,arrival,66444.0,,,,
Car 409,queue,pump_queue_wait_begins,66444.0,,,,
Car 410,arrival_departure,arrival,66546.0,,,,
Car 410,queue,pump_queue_wait_begins,66546.0,,,,
Car 411,arrival_departure,arrival,66606.0,,,,
Car 411,queue,pump_queue_wait_begins,66606.0,,,,
Car 412,arrival_departure,arrival,66793.0,,,,
Car 412,queue,pump_queue_wait_begins,66793.0,,,,
Car 413,arrival_departure,arrival,66970.0,,,,
Car 413,queue,pump_queue_wait_begins,66970.0,,,,
Car 414,arrival_departure,arrival,67063.0,,,,
Car 414,queue,pump_queue_wait_begins,67063.0,,,,
Truck 49,arrival_departure,depart,67170.0,,,,
Car 262,resource_use_end,pumping_ends,67188.5,,,,2.0
Car 262,arrival_departure,depart,67188.5,,,,
Car 264,resource_use,pumping_begins,67188.5,,,,2.0
Car 263,resource_use_end,pumping_ends,67191.5,,,,1.0
Car 263,arrival_departure,depart,67191.5,,,,
Car 265,resource_use,pumping_begins,67191.5,,,,1.0
Call 50,arrival_departure,arrival,67200.0,,,,
Call 50,queue,calling_truck,67200.0,,,,
Car 264,resource_use_end,pumping_ends,67207.5,,,,2.0
Car 264,arrival_departure,depart,67207.5,,,,
Car 266,resource_use,pumping_begins,67207.5,,,,2.0
Car 265,resource_use_end,pumping_ends,67209.0,,,,1.0
Car 265,arrival_departure,depart,67209.0,,,,
Car 267,resource_use,pumping_begins,67209.0,,,,1.0
Car 266,resource_use_end,pumping_ends,67221.5,,,,2.0
Car 266,arrival_departure,depart,67221.5,,,,
Car 268,resource_use,pumping_begins,67221.5,,,,2.0
Car 415,arrival_departure,arrival,67248.0,,,,
Car 415,queue,pump_queue_wait_begins,67248.0,,,,
Car 416,arrival_departure,arrival,67417.0,,,,
Car 416,queue,pump_queue_wait_begins,67417.0,,,,
Call 50,arrival_departure,depart,67500.0,,,,
Truck 50,arrival_departure,arrival,67500.0,,,,
Truck 50,queue,refueling,67500.0,,,,
Car 417,arrival_departure,arrival,67699.0,,,,
Car 417,queue,pump_queue_wait_begins,67699.0,,,,
Car 418,arrival_departure,arrival,67770.0,,,,
Car 418,queue,pump_queue_wait_begins,67770.0,,,,
Car 419,arrival_departure,arrival,67820.0,,,,
Car 419,queue,pump_queue_wait_begins,67820.0,,,,
Car 420,arrival_departure,arrival,68015.0,,,,
Car 420,queue,pump_queue_wait_begins,68015.0,,,,
Car 421,arrival_departure,arrival,68173.0,,,,
Car 421,queue,pump_queue_wait_begins,68173.0,,,,
Car 422,arrival_departure,arrival,68249.0,,,,
Car 422,queue,pump_queue_wait_begins,68249.0,,,,
Car 423,arrival_departure,arrival,68289.0,,,,
Car 423,queue,pump_queue_wait_begins,68289.0,,,,
Car 424,arrival_departure,arrival,68339.0,,,,
Car 424,queue,pump_queue_wait_begins,68339.0,,,,
Truck 50,arrival_departure,depart,68500.0,,,,
Car 268,resource_use_end,pumping_ends,68519.0,,,,2.0
Car 268,arrival_departure,depart,68519.0,,,,
Car 269,resource_use,pumping_begins,68519.0,,,,2.0
Car 267,resource_use_end,pumping_ends,68520.5,,,,1.0
Car 267,arrival_departure,depart,68520.5,,,,
Car 270,resource_use,pumping_begins,68520.5,,,,1.0
Call 51,arrival_departure,arrival,68530.0,,,,
Call 51,queue,calling_truck,68530.0,,,,
Car 269,resource_use_end,pumping_ends,68539.5,,,,2.0
Car 269,arrival_departure,depart,68539.5,,,,
Car 271,resource_use,pumping_begins,68539.5,,,,2.0
Car 270,resource_use_end,pumping_ends,68542.0,,,,1.0
Car 270,arrival_departure,depart,68542.0,,,,
Car 272,resource_use,pumping_begins,68542.0,,,,1.0
Car 271,resource_use_end,pumping_ends,68555.5,,,,2.0
Car 271,arrival_departure,depart,68555.5,,,,
Car 273,resource_use,pumping_begins,68555.5,,,,2.0
Car 425,arrival_departure,arrival,68609.0,,,,
Car 425,queue,pump_queue_wait_begins,68609.0,,,,
Call 51,arrival_departure,depart,68830.0,,,,
Truck 51,arrival_departure,arrival,68830.0,,,,
Truck 51,queue,refueling,68830.0,,,,
Car 426,arrival_departure,arrival,68865.0,,,,
Car 426,queue,pump_queue_wait_begins,68865.0,,,,
Car 427,arrival_departure,arrival,68987.0,,,,
Car 427,queue,pump_queue_wait_begins,68987.0,,,,
Car 428,arrival_departure,arrival,69240.0,,,,
Car 428,queue,pump_queue_wait_begins,69240.0,,,,
Car 429,arrival_departure,arrival,69521.0,,,,
Car 429,queue,pump_queue_wait_begins,69521.0,,,,
Car 430,arrival_departure,arrival,69791.0,,,,
Car 430,queue,pump_queue_wait_begins,69791.0,,,,
Truck 51,arrival_departure,depart,69830.0,,,,
Car 272,resource_use_end,pumping_ends,69844.0,,,,1.0
Car 272,arrival_departure,depart,69844.0,,,,
Car 274,resource_use,pumping_begins,69844.0,,,,1.0
Car 273,resource_use_end,pumping_ends,69846.0,,,,2.0
Car 273,arrival_departure,depart,69846.0,,,,
Car 275,resource_use,pumping_begins,69846.0,,,,2.0
Car 275,resource_use_end,pumping_ends,69862.5,,,,2.0
Car 275,arrival_departure,depart,69862.5,,,,
Car 276,resource_use,pumping_begins,69862.5,,,,2.0
Car 274,resource_use_end,pumping_ends,69863.5,,,,1.0
Car 274,arrival_departure,depart,69863.5,,,,
Car 277,resource_use,pumping_begins,69863.5,,,,1.0
Call 52,arrival_departure,arrival,69870.0,,,,
Call 52,queue,calling_truck,69870.0,,,,
Car 276,resource_use_end,pumping_ends,69876.0,,,,2.0
Car 276,arrival_departure,depart,69876.0,,,,
Car 278,resource_use,pumping_begins,69876.0,,,,2.0
Car 277,resource_use_end,pumping_ends,69878.5,,,,1.0
Car 277,arrival_departure,depart,69878.5,,,,
Car 279,resource_use,pumping_begins,69878.5,,,,1.0
Car 431,arrival_departure,arrival,70030.0,,,,
Car 431,queue,pump_queue_wait_begins,70030.0,,,,
Call 52,arrival_departure,depart,70170.0,,,,
Truck 52,arrival_departure,arrival,70170.0,,,,
Truck 52,queue,refueling,70170.0,,,,
Car 432,arrival_departure,arrival,70224.0,,,,
Car 432,queue,pump_queue_wait_begins,70224.0,,,,
Car 433,arrival_departure,arrival,70336.0,,,,
Car 433,queue,pump_queue_wait_begins,70336.0,,,,
Car 434,arrival_departure,arrival,70576.0,,,,
Car 434,queue,pump_queue_wait_begins,70576.0,,,,
Car 435,arrival_departure,arrival,70753.0,,,,
Car 435,queue,pump_queue_wait_begins,70753.0,,,,
Car 436,arrival_departure,arrival,70801.0,,,,
Car 436,queue,pump_queue_wait_begins,70801.0,,,,
Car 437,arrival_departure,arrival,70876.0,,,,
Car 437,queue,pump_queue_wait_begins,70876.0,,,,
Car 438,arrival_departure,arrival,71035.0,,,,
Car 438,queue,pump_queue_wait_begins,71035.0,,,,
Car 439,arrival_departure,arrival,71124.0,,,,
Car 439,queue,pump_queue_wait_begins,71124.0,,,,
Truck 52,arrival_departure,depart,71170.0,,,,
Car 279,resource_use_end,pumping_ends,71186.5,,,,1.0
Car 279,arrival_departure,depart,71186.5,,,,
Car 280,resource_use,pumping_begins,71186.5,,,,1.0
Car 278,resource_use_end,pumping_ends,71187.0,,,,2.0
Car 278,arrival_departure,depart,71187.0,,,,
Car 281,resource_use,pumping_begins,71187.0,,,,2.0
Car 280,resource_use_end,pumping_ends,71200.5,,,,1.0
Car 280,arrival_departure,depart,71200.5,,,,
Car 282,resource_use,pumping_begins,71200.5,,,,1.0
Car 281,resource_use_end,pumping_ends,71202.0,,,,2.0
Car 281,arrival_departure,depart,71202.0,,,,
Car 283,resource_use,pumping_begins,71202.0,,,,2.0
Call 53,arrival_departure,arrival,71210.0,,,,
Call 53,queue,calling_truck,71210.0,,,,
Car 283,resource_use_end,pumping_ends,71217.0,,,,2.0
Car 283,arrival_departure,depart,71217.0,,,,
Car 284,resource_use,pumping_begins,71217.0,,,,2.0
Car 282,resource_use_end,pumping_ends,71219.0,,,,1.0
Car 282,arrival_departure,depart,71219.0,,,,
Car 285,resource_use,pumping_begins,71219.0,,,,1.0
Car 440,arrival_departure,arrival,71417.0,,,,
Car 440,queue,pump_queue_wait_begins,71417.0,,,,
Call 53,arrival_departure,depart,71510.0,,,,
Truck 53,arrival_departure,arrival,71510.0,,,,
Truck 53,queue,refueling,71510.0,,,,
Car 441,arrival_departure,arrival,71683.0,,,,
Car 441,queue,pump_queue_wait_begins,71683.0,,,,
Car 442,arrival_departure,arrival,71740.0,,,,
Car 442,queue,pump_queue_wait_begins,71740.0,,,,
Car 443,arrival_departure,arrival,72035.0,,,,
Car 443,queue,pump_queue_wait_begins,72035.0,,,,
Car 444,arrival_departure,arrival,72320.0,,,,
Car 444,queue,pump_queue_wait_begins,72320.0,,,,
Truck 53,arrival_departure,depart,72510.0,,,,
