entity_id,pathway,event_type,event,time,resource_id,run,activity_id,lifecycle_id
157,Simplest,queue,treatment_wait_begins,762.1080022066333,,7,234,complete
78,Simplest,resource_use,treatment_begins,762.1080022066333,3.0,7,235,start
78,Simplest,resource_use,treatment_begins,762.3234280260152,3.0,7,235,complete
158,Simplest,queue,treatment_wait_begins,762.3234280260152,,7,236,start
158,Simplest,queue,treatment_wait_begins,770.6291984918856,,7,236,complete
159,Simplest,queue,treatment_wait_begins,770.6291984918856,,7,237,start
159,Simplest,queue,treatment_wait_begins,771.8834650667344,,7,237,complete
160,Simplest,queue,treatment_wait_begins,771.8834650667344,,7,238,start
160,Simplest,queue,treatment_wait_begins,772.7322189027892,,7,238,complete
79,Simplest,resource_use,treatment_begins,772.7322189027892,2.0,7,239,start
79,Simplest,resource_use,treatment_begins,773.7643408922949,2.0,7,239,complete
161,Simplest,queue,treatment_wait_begins,773.7643408922949,,7,240,start
161,Simplest,queue,treatment_wait_begins,773.99186392636,,7,240,complete
162,Simplest,queue,treatment_wait_begins,773.99186392636,,7,241,start
162,Simplest,queue,treatment_wait_begins,774.6980993343251,,7,241,complete
163,Simplest,queue,treatment_wait_begins,774.6980993343251,,7,242,start
163,Simplest,queue,treatment_wait_begins,776.2982635654595,,7,242,complete
164,Simplest,queue,treatment_wait_begins,776.2982635654595,,7,243,start
164,Simplest,queue,treatment_wait_begins,776.3517504137662,,7,243,complete
80,Simplest,resource_use,treatment_begins,776.3517504137662,1.0,7,244,start
80,Simplest,resource_use,treatment_begins,782.1250204496656,1.0,7,244,complete
165,Simplest,queue,treatment_wait_begins,782.1250204496656,,7,245,start
165,Simplest,queue,treatment_wait_begins,782.3663196701303,,7,245,complete
166,Simplest,queue,treatment_wait_begins,782.3663196701303,,7,246,start
166,Simplest,queue,treatment_wait_begins,797.9636982850944,,7,246,complete
81,Simplest,resource_use,treatment_begins,797.9636982850944,4.0,7,247,start
81,Simplest,resource_use,treatment_begins,800.3468961217668,4.0,7,247,complete
167,Simplest,queue,treatment_wait_begins,800.3468961217668,,7,248,start
167,Simplest,queue,treatment_wait_begins,808.3711380185184,,7,248,complete
82,Simplest,resource_use,treatment_begins,808.3711380185184,3.0,7,249,start
82,Simplest,resource_use,treatment_begins,809.3190392556809,3.0,7,249,complete
168,Simplest,queue,treatment_wait_begins,809.3190392556809,,7,250,start
168,Simplest,queue,treatment_wait_begins,812.8844949264189,,7,250,complete
83,Simplest,resource_use,treatment_begins,812.8844949264189,2.0,7,251,start
83,Simplest,resource_use,treatment_begins,815.6235186369146,2.0,7,251,complete
169,Simplest,queue,treatment_wait_begins,815.6235186369146,,7,252,start
169,Simplest,queue,treatment_wait_begins,820.6130592205305,,7,252,complete
170,Simplest,queue,treatment_wait_begins,820.6130592205305,,7,253,start
170,Simplest,queue,treatment_wait_begins,820.9698167502994,,7,253,complete
84,Simplest,resource_use,treatment_begins,820.9698167502994,1.0,7,254,start
84,Simplest,resource_use,treatment_begins,822.1192301907262,1.0,7,254,complete
171,Simplest,queue,treatment_wait_begins,822.1192301907262,,7,255,start
171,Simplest,queue,treatment_wait_begins,822.806717956405,,7,255,complete
172,Simplest,queue,treatment_wait_begins,822.806717956405,,7,256,start
172,Simplest,queue,treatment_wait_begins,824.7328214475343,,7,256,complete
173,Simplest,queue,treatment_wait_begins,824.7328214475343,,7,257,start
173,Simplest,queue,treatment_wait_begins,832.1156734483085,,7,257,complete
174,Simplest,queue,treatment_wait_begins,832.1156734483085,,7,258,start
174,Simplest,queue,treatment_wait_begins,833.3606787836411,,7,258,complete
175,Simplest,queue,treatment_wait_begins,833.3606787836411,,7,259,start
175,Simplest,queue,treatment_wait_begins,834.1228428745818,,7,259,complete
176,Simplest,queue,treatment_wait_begins,834.1228428745818,,7,260,start
176,Simplest,queue,treatment_wait_begins,834.5862184820269,,7,260,complete
177,Simplest,queue,treatment_wait_begins,834.5862184820269,,7,261,start
177,Simplest,queue,treatment_wait_begins,835.0945027256522,,7,261,complete
178,Simplest,queue,treatment_wait_begins,835.0945027256522,,7,262,start
178,Simplest,queue,treatment_wait_begins,837.6445801128642,,7,262,complete
85,Simplest,resource_use,treatment_begins,837.6445801128642,4.0,7,263,start
85,Simplest,resource_use,treatment_begins,839.0698658203199,4.0,7,263,complete
179,Simplest,queue,treatment_wait_begins,839.0698658203199,,7,264,start
179,Simplest,queue,treatment_wait_begins,842.9187788268657,,7,264,complete
180,Simplest,queue,treatment_wait_begins,842.9187788268657,,7,265,start
180,Simplest,queue,treatment_wait_begins,845.91775793951,,7,265,complete
86,Simplest,resource_use,treatment_begins,845.91775793951,3.0,7,266,start
86,Simplest,resource_use,treatment_begins,852.1537727853258,3.0,7,266,complete
181,Simplest,queue,treatment_wait_begins,852.1537727853258,,7,267,start
181,Simplest,queue,treatment_wait_begins,857.900074381905,,7,267,complete
87,Simplest,resource_use,treatment_begins,857.900074381905,2.0,7,268,start
87,Simplest,resource_use,treatment_begins,861.0858944524033,2.0,7,268,complete
182,Simplest,queue,treatment_wait_begins,861.0858944524033,,7,269,start
182,Simplest,queue,treatment_wait_begins,865.3866632992186,,7,269,complete
88,Simplest,resource_use,treatment_begins,865.3866632992186,1.0,7,270,start
88,Simplest,resource_use,treatment_begins,866.1315327871013,1.0,7,270,complete
183,Simplest,queue,treatment_wait_begins,866.1315327871013,,7,271,start
183,Simplest,queue,treatment_wait_begins,867.768790267198,,7,271,complete
184,Simplest,queue,treatment_wait_begins,867.768790267198,,7,272,start
184,Simplest,queue,treatment_wait_begins,869.9916405551936,,7,272,complete
185,Simplest,queue,treatment_wait_begins,869.9916405551936,,7,273,start
185,Simplest,queue,treatment_wait_begins,879.02472134215,,7,273,complete
186,Simplest,queue,treatment_wait_begins,879.02472134215,,7,274,start
186,Simplest,queue,treatment_wait_begins,880.3028012719914,,7,274,complete
89,Simplest,resource_use,treatment_begins,880.3028012719914,4.0,7,275,start
89,Simplest,resource_use,treatment_begins,881.1331672400719,4.0,7,275,complete
90,Simplest,resource_use,treatment_begins,881.1331672400719,3.0,7,276,start
90,Simplest,resource_use,treatment_begins,885.5730732624078,3.0,7,276,complete
187,Simplest,queue,treatment_wait_begins,885.5730732624078,,7,277,start
187,Simplest,queue,treatment_wait_begins,896.5685658383595,,7,277,complete
188,Simplest,queue,treatment_wait_begins,896.5685658383595,,7,278,start
188,Simplest,queue,treatment_wait_begins,896.7251390652922,,7,278,complete
189,Simplest,queue,treatment_wait_begins,896.7251390652922,,7,279,start
189,Simplest,queue,treatment_wait_begins,897.5880120879143,,7,279,complete
190,Simplest,queue,treatment_wait_begins,897.5880120879143,,7,280,start
190,Simplest,queue,treatment_wait_begins,899.3013551771317,,7,280,complete
191,Simplest,queue,treatment_wait_begins,899.3013551771317,,7,281,start
191,Simplest,queue,treatment_wait_begins,900.3561821485584,,7,281,complete
91,Simplest,resource_use,treatment_begins,900.3561821485584,2.0,7,282,start
91,Simplest,resource_use,treatment_begins,904.8146428499832,2.0,7,282,complete
92,Simplest,resource_use,treatment_begins,904.8146428499832,1.0,7,283,start
92,Simplest,resource_use,treatment_begins,905.266880649599,1.0,7,283,complete
192,Simplest,queue,treatment_wait_begins,905.266880649599,,7,284,start
192,Simplest,queue,treatment_wait_begins,908.4600148886268,,7,284,complete
193,Simplest,queue,treatment_wait_begins,908.4600148886268,,7,285,start
193,Simplest,queue,treatment_wait_begins,909.704658615831,,7,285,complete
194,Simplest,queue,treatment_wait_begins,909.704658615831,,7,286,start
194,Simplest,queue,treatment_wait_begins,913.016581749626,,7,286,complete
195,Simplest,queue,treatment_wait_begins,913.016581749626,,7,287,start
195,Simplest,queue,treatment_wait_begins,913.6076641267435,,7,287,complete
196,Simplest,queue,treatment_wait_begins,913.6076641267435,,7,288,start
196,Simplest,queue,treatment_wait_begins,917.7949809365888,,7,288,complete
93,Simplest,resource_use,treatment_begins,917.7949809365888,4.0,7,289,start
93,Simplest,resource_use,treatment_begins,918.386532558274,4.0,7,289,complete
94,Simplest,resource_use,treatment_begins,918.386532558274,3.0,7,290,start
94,Simplest,resource_use,treatment_begins,918.724463610247,3.0,7,290,complete
197,Simplest,queue,treatment_wait_begins,918.724463610247,,7,291,start
197,Simplest,queue,treatment_wait_begins,919.1281744451012,,7,291,complete
198,Simplest,queue,treatment_wait_begins,919.1281744451012,,7,292,start
198,Simplest,queue,treatment_wait_begins,924.3352180526754,,7,292,complete
199,Simplest,queue,treatment_wait_begins,924.3352180526754,,7,293,start
199,Simplest,queue,treatment_wait_begins,928.7463892526978,,7,293,complete
200,Simplest,queue,treatment_wait_begins,928.7463892526978,,7,294,start
200,Simplest,queue,treatment_wait_begins,935.8261290771708,,7,294,complete
95,Simplest,resource_use,treatment_begins,935.8261290771708,2.0,7,295,start
95,Simplest,resource_use,treatment_begins,937.970167554118,2.0,7,295,complete
96,Simplest,resource_use,treatment_begins,937.970167554118,1.0,7,296,start
96,Simplest,resource_use,treatment_begins,939.1329837304396,1.0,7,296,complete
201,Simplest,queue,treatment_wait_begins,939.1329837304396,,7,297,start
201,Simplest,queue,treatment_wait_begins,940.9081538083236,,7,297,complete
202,Simplest,queue,treatment_wait_begins,940.9081538083236,,7,298,start
202,Simplest,queue,treatment_wait_begins,941.2911979451488,,7,298,complete
203,Simplest,queue,treatment_wait_begins,941.2911979451488,,7,299,start
203,Simplest,queue,treatment_wait_begins,941.5322772116888,,7,299,complete
204,Simplest,queue,treatment_wait_begins,941.5322772116888,,7,300,start
204,Simplest,queue,treatment_wait_begins,941.9994003814924,,7,300,complete
205,Simplest,queue,treatment_wait_begins,941.9994003814924,,7,301,start
205,Simplest,queue,treatment_wait_begins,942.6665242066944,,7,301,complete
206,Simplest,queue,treatment_wait_begins,942.6665242066944,,7,302,start
206,Simplest,queue,treatment_wait_begins,942.8794658528096,,7,302,complete
207,Simplest,queue,treatment_wait_begins,942.8794658528096,,7,303,start
207,Simplest,queue,treatment_wait_begins,944.9216633461888,,7,303,complete
208,Simplest,queue,treatment_wait_begins,944.9216633461888,,7,304,start
208,Simplest,queue,treatment_wait_begins,948.987045813758,,7,304,complete
209,Simplest,queue,treatment_wait_begins,948.987045813758,,7,305,start
209,Simplest,queue,treatment_wait_begins,950.6715776465836,,7,305,complete
210,Simplest,queue,treatment_wait_begins,950.6715776465836,,7,306,start
210,Simplest,queue,treatment_wait_begins,950.9964232240308,,7,306,complete
211,Simplest,queue,treatment_wait_begins,950.9964232240308,,7,307,start
211,Simplest,queue,treatment_wait_begins,956.9609818646836,,7,307,complete
97,Simplest,resource_use,treatment_begins,956.9609818646836,4.0,7,308,start
97,Simplest,resource_use,treatment_begins,960.327328458925,4.0,7,308,complete
98,Simplest,resource_use,treatment_begins,960.327328458925,3.0,7,309,start
98,Simplest,resource_use,treatment_begins,963.4505867137832,3.0,7,309,complete
212,Simplest,queue,treatment_wait_begins,963.4505867137832,,7,310,start
212,Simplest,queue,treatment_wait_begins,964.1020211342172,,7,310,complete
213,Simplest,queue,treatment_wait_begins,964.1020211342172,,7,311,start
213,Simplest,queue,treatment_wait_begins,969.5508223316982,,7,311,complete
214,Simplest,queue,treatment_wait_begins,969.5508223316982,,7,312,start
214,Simplest,queue,treatment_wait_begins,977.527740319231,,7,312,complete
99,Simplest,resource_use,treatment_begins,977.527740319231,1.0,7,313,start
99,Simplest,resource_use,treatment_begins,980.464548156282,1.0,7,313,complete
100,Simplest,resource_use,treatment_begins,980.464548156282,2.0,7,314,start
100,Simplest,resource_use,treatment_begins,981.4932404083742,2.0,7,314,complete
215,Simplest,queue,treatment_wait_begins,981.4932404083742,,7,315,start
215,Simplest,queue,treatment_wait_begins,990.9692497370688,,7,315,complete
216,Simplest,queue,treatment_wait_begins,990.9692497370688,,7,316,start
216,Simplest,queue,treatment_wait_begins,996.3599388164176,,7,316,complete
101,Simplest,resource_use,treatment_begins,996.3599388164176,3.0,7,317,start
101,Simplest,resource_use,treatment_begins,999.3055669910498,3.0,7,317,complete
217,Simplest,queue,treatment_wait_begins,999.3055669910498,,7,318,start
217,Simplest,queue,treatment_wait_begins,1002.9385881802028,,7,318,complete
102,Simplest,resource_use,treatment_begins,1002.9385881802028,4.0,7,319,start
102,Simplest,resource_use,treatment_begins,1014.255416597368,4.0,7,319,complete
103,Simplest,resource_use,treatment_begins,1014.255416597368,1.0,7,320,start
103,Simplest,resource_use,treatment_begins,1017.8554224831448,1.0,7,320,complete
218,Simplest,queue,treatment_wait_begins,1017.8554224831448,,7,321,start
218,Simplest,queue,treatment_wait_begins,1022.0090030118504,,7,321,complete
219,Simplest,queue,treatment_wait_begins,1022.0090030118504,,7,322,start
219,Simplest,queue,treatment_wait_begins,1025.3330989028682,,7,322,complete
104,Simplest,resource_use,treatment_begins,1025.3330989028682,2.0,7,323,start
104,Simplest,resource_use,treatment_begins,1025.6599036091077,2.0,7,323,complete
220,Simplest,queue,treatment_wait_begins,1025.6599036091077,,7,324,start
220,Simplest,queue,treatment_wait_begins,1026.1073525991198,,7,324,complete
221,Simplest,queue,treatment_wait_begins,1026.1073525991198,,7,325,start
221,Simplest,queue,treatment_wait_begins,1028.0739867313894,,7,325,complete
222,Simplest,queue,treatment_wait_begins,1028.0739867313894,,7,326,start
222,Simplest,queue,treatment_wait_begins,1030.361646175672,,7,326,complete
105,Simplest,resource_use,treatment_begins,1030.361646175672,3.0,7,327,start
105,Simplest,resource_use,treatment_begins,1032.5796498830266,3.0,7,327,complete
223,Simplest,queue,treatment_wait_begins,1032.5796498830266,,7,328,start
223,Simplest,queue,treatment_wait_begins,1035.9399877929727,,7,328,complete
224,Simplest,queue,treatment_wait_begins,1035.9399877929727,,7,329,start
224,Simplest,queue,treatment_wait_begins,1038.4734304309054,,7,329,complete
225,Simplest,queue,treatment_wait_begins,1038.4734304309054,,7,330,start
225,Simplest,queue,treatment_wait_begins,1043.601491380512,,7,330,complete
106,Simplest,resource_use,treatment_begins,1043.601491380512,4.0,7,331,start
106,Simplest,resource_use,treatment_begins,1054.8332465740168,4.0,7,331,complete
107,Simplest,resource_use,treatment_begins,1054.8332465740168,1.0,7,332,start
107,Simplest,resource_use,treatment_begins,1065.709538128868,1.0,7,332,complete
108,Simplest,resource_use,treatment_begins,1065.709538128868,2.0,7,333,start
108,Simplest,resource_use,treatment_begins,1068.940814366748,2.0,7,333,complete
226,Simplest,queue,treatment_wait_begins,1068.940814366748,,7,334,start
226,Simplest,queue,treatment_wait_begins,1074.2830935253726,,7,334,complete
227,Simplest,queue,treatment_wait_begins,1074.2830935253726,,7,335,start
227,Simplest,queue,treatment_wait_begins,1077.4791251297306,,7,335,complete
109,Simplest,resource_use,treatment_begins,1077.4791251297306,3.0,7,336,start
109,Simplest,resource_use,treatment_begins,1079.0525877694968,3.0,7,336,complete
110,Simplest,resource_use,treatment_begins,1079.0525877694968,4.0,7,337,start
110,Simplest,resource_use,treatment_begins,1085.6653891965966,4.0,7,337,complete
228,Simplest,queue,treatment_wait_begins,1085.6653891965966,,7,338,start
228,Simplest,queue,treatment_wait_begins,1089.9083558159746,,7,338,complete
111,Simplest,resource_use,treatment_begins,1089.9083558159746,1.0,7,339,start
111,Simplest,resource_use,treatment_begins,1090.1609932156166,1.0,7,339,complete
229,Simplest,queue,treatment_wait_begins,1090.1609932156166,,7,340,start
229,Simplest,queue,treatment_wait_begins,1092.055418133795,,7,340,complete
230,Simplest,queue,treatment_wait_begins,1092.055418133795,,7,341,start
230,Simplest,queue,treatment_wait_begins,1097.7576651520417,,7,341,complete
231,Simplest,queue,treatment_wait_begins,1097.7576651520417,,7,342,start
231,Simplest,queue,treatment_wait_begins,1102.4708195941769,,7,342,complete
232,Simplest,queue,treatment_wait_begins,1102.4708195941769,,7,343,start
232,Simplest,queue,treatment_wait_begins,1103.6697635716096,,7,343,complete
112,Simplest,resource_use,treatment_begins,1103.6697635716096,2.0,7,344,start
112,Simplest,resource_use,treatment_begins,1109.8549937151088,2.0,7,344,complete
233,Simplest,queue,treatment_wait_begins,1109.8549937151088,,7,345,start
233,Simplest,queue,treatment_wait_begins,1111.3719522720328,,7,345,complete
234,Simplest,queue,treatment_wait_begins,1111.3719522720328,,7,346,start
234,Simplest,queue,treatment_wait_begins,1111.999062893924,,7,346,complete
235,Simplest,queue,treatment_wait_begins,1111.999062893924,,7,347,start
235,Simplest,queue,treatment_wait_begins,1113.5217675528354,,7,347,complete
113,Simplest,resource_use,treatment_begins,1113.5217675528354,3.0,7,348,start
113,Simplest,resource_use,treatment_begins,1113.7178376295517,3.0,7,348,complete
236,Simplest,queue,treatment_wait_begins,1113.7178376295517,,7,349,start
236,Simplest,queue,treatment_wait_begins,1116.6134230553228,,7,349,complete
114,Simplest,resource_use,treatment_begins,1116.6134230553228,4.0,7,350,start
114,Simplest,resource_use,treatment_begins,1116.9694576817242,4.0,7,350,complete
237,Simplest,queue,treatment_wait_begins,1116.9694576817242,,7,351,start
237,Simplest,queue,treatment_wait_begins,1123.9806009991485,,7,351,complete
238,Simplest,queue,treatment_wait_begins,1123.9806009991485,,7,352,start
238,Simplest,queue,treatment_wait_begins,1132.6676294298366,,7,352,complete
239,Simplest,queue,treatment_wait_begins,1132.6676294298366,,7,353,start
239,Simplest,queue,treatment_wait_begins,1132.68785376254,,7,353,complete
240,Simplest,queue,treatment_wait_begins,1132.68785376254,,7,354,start
240,Simplest,queue,treatment_wait_begins,1136.652430435989,,7,354,complete
115,Simplest,resource_use,treatment_begins,1136.652430435989,1.0,7,355,start
115,Simplest,resource_use,treatment_begins,1139.427412763526,1.0,7,355,complete
241,Simplest,queue,treatment_wait_begins,1139.427412763526,,7,356,start
241,Simplest,queue,treatment_wait_begins,1148.8726088495082,,7,356,complete
116,Simplest,resource_use,treatment_begins,1148.8726088495082,2.0,7,357,start
116,Simplest,resource_use,treatment_begins,1153.0260136581046,2.0,7,357,complete
242,Simplest,queue,treatment_wait_begins,1153.0260136581046,,7,358,start
242,Simplest,queue,treatment_wait_begins,1154.2687703290492,,7,358,complete
117,Simplest,resource_use,treatment_begins,1154.2687703290492,3.0,7,359,start
117,Simplest,resource_use,treatment_begins,1159.142077108559,3.0,7,359,complete
243,Simplest,queue,treatment_wait_begins,1159.142077108559,,7,360,start
243,Simplest,queue,treatment_wait_begins,1161.6548668189598,,7,360,complete
118,Simplest,resource_use,treatment_begins,1161.6548668189598,4.0,7,361,start
118,Simplest,resource_use,treatment_begins,1162.6818327114142,4.0,7,361,complete
244,Simplest,queue,treatment_wait_begins,1162.6818327114142,,7,362,start
244,Simplest,queue,treatment_wait_begins,1172.5865329576068,,7,362,complete
245,Simplest,queue,treatment_wait_begins,1172.5865329576068,,7,363,start
245,Simplest,queue,treatment_wait_begins,1174.9830169694076,,7,363,complete
246,Simplest,queue,treatment_wait_begins,1174.9830169694076,,7,364,start
246,Simplest,queue,treatment_wait_begins,1178.276541203168,,7,364,complete
247,Simplest,queue,treatment_wait_begins,1178.276541203168,,7,365,start
247,Simplest,queue,treatment_wait_begins,1183.798472452001,,7,365,complete
119,Simplest,resource_use,treatment_begins,1183.798472452001,1.0,7,366,start
119,Simplest,resource_use,treatment_begins,1186.117051770813,1.0,7,366,complete
248,Simplest,queue,treatment_wait_begins,1186.117051770813,,7,367,start
248,Simplest,queue,treatment_wait_begins,1186.4823368171717,,7,367,complete
120,Simplest,resource_use,treatment_begins,1186.4823368171717,2.0,7,368,start
120,Simplest,resource_use,treatment_begins,1193.7766570967274,2.0,7,368,complete
249,Simplest,queue,treatment_wait_begins,1193.7766570967274,,7,369,start
249,Simplest,queue,treatment_wait_begins,1196.9553559294193,,7,369,complete
121,Simplest,resource_use,treatment_begins,1196.9553559294193,3.0,7,370,start
121,Simplest,resource_use,treatment_begins,1197.0910104255906,3.0,7,370,complete
250,Simplest,queue,treatment_wait_begins,1197.0910104255906,,7,371,start
250,Simplest,queue,treatment_wait_begins,1201.0399967906155,,7,371,complete
251,Simplest,queue,treatment_wait_begins,1201.0399967906155,,7,372,start
251,Simplest,queue,treatment_wait_begins,1204.860139095485,,7,372,complete
122,Simplest,resource_use,treatment_begins,1204.860139095485,4.0,7,373,start
122,Simplest,resource_use,treatment_begins,1205.2524010932157,4.0,7,373,complete
252,Simplest,queue,treatment_wait_begins,1205.2524010932157,,7,374,start
252,Simplest,queue,treatment_wait_begins,1208.847747015214,,7,374,complete
253,Simplest,queue,treatment_wait_begins,1208.847747015214,,7,375,start
253,Simplest,queue,treatment_wait_begins,1216.6290426418936,,7,375,complete
123,Simplest,resource_use,treatment_begins,1216.6290426418936,1.0,7,376,start
123,Simplest,resource_use,treatment_begins,1217.20523294981,1.0,7,376,complete
254,Simplest,queue,treatment_wait_begins,1217.20523294981,,7,377,start
254,Simplest,queue,treatment_wait_begins,1223.3422008388382,,7,377,complete
255,Simplest,queue,treatment_wait_begins,1223.3422008388382,,7,378,start
255,Simplest,queue,treatment_wait_begins,1227.206434725399,,7,378,complete
256,Simplest,queue,treatment_wait_begins,1227.206434725399,,7,379,start
256,Simplest,queue,treatment_wait_begins,1229.0566516098334,,7,379,complete
257,Simplest,queue,treatment_wait_begins,1229.0566516098334,,7,380,start
257,Simplest,queue,treatment_wait_begins,1232.2134954267246,,7,380,complete
124,Simplest,resource_use,treatment_begins,1232.2134954267246,2.0,7,381,start
124,Simplest,resource_use,treatment_begins,1232.723074538281,2.0,7,381,complete
125,Simplest,resource_use,treatment_begins,1232.723074538281,3.0,7,382,start
125,Simplest,resource_use,treatment_begins,1236.2831557722277,3.0,7,382,complete
258,Simplest,queue,treatment_wait_begins,1236.2831557722277,,7,383,start
258,Simplest,queue,treatment_wait_begins,1239.1374284161109,,7,383,complete
126,Simplest,resource_use,treatment_begins,1239.1374284161109,4.0,7,384,start
126,Simplest,resource_use,treatment_begins,1242.9142452307126,4.0,7,384,complete
259,Simplest,queue,treatment_wait_begins,1242.9142452307126,,7,385,start
259,Simplest,queue,treatment_wait_begins,1244.9960407962085,,7,385,complete
260,Simplest,queue,treatment_wait_begins,1244.9960407962085,,7,386,start
260,Simplest,queue,treatment_wait_begins,1257.2718745893471,,7,386,complete
127,Simplest,resource_use,treatment_begins,1257.2718745893471,1.0,7,387,start
127,Simplest,resource_use,treatment_begins,1268.1983631249616,1.0,7,387,complete
128,Simplest,resource_use,treatment_begins,1268.1983631249616,2.0,7,388,start
128,Simplest,resource_use,treatment_begins,1269.3034153944127,2.0,7,388,complete
261,Simplest,queue,treatment_wait_begins,1269.3034153944127,,7,389,start
261,Simplest,queue,treatment_wait_begins,1271.778842650213,,7,389,complete
129,Simplest,resource_use,treatment_begins,1271.778842650213,3.0,7,390,start
129,Simplest,resource_use,treatment_begins,1272.675096332947,3.0,7,390,complete
130,Simplest,resource_use,treatment_begins,1272.675096332947,4.0,7,391,start
130,Simplest,resource_use,treatment_begins,1276.0062142738366,4.0,7,391,complete
262,Simplest,queue,treatment_wait_begins,1276.0062142738366,,7,392,start
262,Simplest,queue,treatment_wait_begins,1278.967353777649,,7,392,complete
263,Simplest,queue,treatment_wait_begins,1278.967353777649,,7,393,start
263,Simplest,queue,treatment_wait_begins,1282.0172431766434,,7,393,complete
264,Simplest,queue,treatment_wait_begins,1282.0172431766434,,7,394,start
264,Simplest,queue,treatment_wait_begins,1292.8630330340611,,7,394,complete
265,Simplest,queue,treatment_wait_begins,1292.8630330340611,,7,395,start
265,Simplest,queue,treatment_wait_begins,1295.203271069515,,7,395,complete
266,Simplest,queue,treatment_wait_begins,1295.203271069515,,7,396,start
266,Simplest,queue,treatment_wait_begins,1302.6750412009555,,7,396,complete
131,Simplest,resource_use,treatment_begins,1302.6750412009555,2.0,7,397,start
131,Simplest,resource_use,treatment_begins,1305.308743912907,2.0,7,397,complete
267,Simplest,queue,treatment_wait_begins,1305.308743912907,,7,398,start
267,Simplest,queue,treatment_wait_begins,1306.1037179740074,,7,398,complete
268,Simplest,queue,treatment_wait_begins,1306.1037179740074,,7,399,start
268,Simplest,queue,treatment_wait_begins,1306.999942539082,,7,399,complete
132,Simplest,resource_use,treatment_begins,1306.999942539082,1.0,7,400,start
132,Simplest,resource_use,treatment_begins,1308.3173682276877,1.0,7,400,complete
269,Simplest,queue,treatment_wait_begins,1308.3173682276877,,7,401,start
269,Simplest,queue,treatment_wait_begins,1309.020162870545,,7,401,complete
270,Simplest,queue,treatment_wait_begins,1309.020162870545,,7,402,start
270,Simplest,queue,treatment_wait_begins,1309.5301776997276,,7,402,complete
133,Simplest,resource_use,treatment_begins,1309.5301776997276,4.0,7,403,start
133,Simplest,resource_use,treatment_begins,1309.5899804462256,4.0,7,403,complete
271,Simplest,queue,treatment_wait_begins,1309.5899804462256,,7,404,start
271,Simplest,queue,treatment_wait_begins,1312.035785251876,,7,404,complete
272,Simplest,queue,treatment_wait_begins,1312.035785251876,,7,405,start
272,Simplest,queue,treatment_wait_begins,1316.9531120128945,,7,405,complete
134,Simplest,resource_use,treatment_begins,1316.9531120128945,3.0,7,406,start
134,Simplest,resource_use,treatment_begins,1319.3430271793984,3.0,7,406,complete
273,Simplest,queue,treatment_wait_begins,1319.3430271793984,,7,407,start
273,Simplest,queue,treatment_wait_begins,1322.1400413849203,,7,407,complete
274,Simplest,queue,treatment_wait_begins,1322.1400413849203,,7,408,start
274,Simplest,queue,treatment_wait_begins,1322.673889545951,,7,408,complete
275,Simplest,queue,treatment_wait_begins,1322.673889545951,,7,409,start
275,Simplest,queue,treatment_wait_begins,1324.5024588228412,,7,409,complete
276,Simplest,queue,treatment_wait_begins,1324.5024588228412,,7,410,start
276,Simplest,queue,treatment_wait_begins,1327.2570220775374,,7,410,complete
277,Simplest,queue,treatment_wait_begins,1327.2570220775374,,7,411,start
277,Simplest,queue,treatment_wait_begins,1327.7166540261758,,7,411,complete
278,Simplest,queue,treatment_wait_begins,1327.7166540261758,,7,412,start
278,Simplest,queue,treatment_wait_begins,1331.946557755003,,7,412,complete
279,Simplest,queue,treatment_wait_begins,1331.946557755003,,7,413,start
279,Simplest,queue,treatment_wait_begins,1332.956522852461,,7,413,complete
280,Simplest,queue,treatment_wait_begins,1332.956522852461,,7,414,start
280,Simplest,queue,treatment_wait_begins,1335.6157427029948,,7,414,complete
281,Simplest,queue,treatment_wait_begins,1335.6157427029948,,7,415,start
281,Simplest,queue,treatment_wait_begins,1337.4746348732688,,7,415,complete
135,Simplest,resource_use,treatment_begins,1337.4746348732688,2.0,7,416,start
135,Simplest,resource_use,treatment_begins,1342.3080007326655,2.0,7,416,complete
282,Simplest,queue,treatment_wait_begins,1342.3080007326655,,7,417,start
282,Simplest,queue,treatment_wait_begins,1343.8950207169366,,7,417,complete
283,Simplest,queue,treatment_wait_begins,1343.8950207169366,,7,418,start
283,Simplest,queue,treatment_wait_begins,1344.468429540003,,7,418,complete
136,Simplest,resource_use,treatment_begins,1344.468429540003,4.0,7,419,start
136,Simplest,resource_use,treatment_begins,1344.9990720463331,4.0,7,419,complete
137,Simplest,resource_use,treatment_begins,1344.9990720463331,1.0,7,420,start
137,Simplest,resource_use,treatment_begins,1348.88144438666,1.0,7,420,complete
284,Simplest,queue,treatment_wait_begins,1348.88144438666,,7,421,start
284,Simplest,queue,treatment_wait_begins,1354.8353931699096,,7,421,complete
138,Simplest,resource_use,treatment_begins,1354.8353931699096,3.0,7,422,start
138,Simplest,resource_use,treatment_begins,1364.9891722814734,3.0,7,422,complete
285,Simplest,queue,treatment_wait_begins,1364.9891722814734,,7,423,start
285,Simplest,queue,treatment_wait_begins,1369.1519348506026,,7,423,complete
139,Simplest,resource_use,treatment_begins,1369.1519348506026,2.0,7,424,start
139,Simplest,resource_use,treatment_begins,1374.691543759301,2.0,7,424,complete
286,Simplest,queue,treatment_wait_begins,1374.691543759301,,7,425,start
286,Simplest,queue,treatment_wait_begins,1374.7543350727851,,7,425,complete
