,index,patient,pathway,event_type,event,time,resource_id,run,rank,snapshot_time,additional,x,y,label,resource
9125,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,42.0,546,,205,275,Waiting for Treatment,
9126,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,43.0,546,,205,275,Waiting for Treatment,
9127,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,44.0,546,,205,275,Waiting for Treatment,
9128,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,45.0,546,,205,275,Waiting for Treatment,
9129,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,46.0,546,18.0,205,275,Waiting for Treatment,
9134,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,1.0,548,,205,275,Waiting for Treatment,
9135,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,2.0,548,,205,275,Waiting for Treatment,
9136,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,3.0,548,,205,275,Waiting for Treatment,
9137,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,4.0,548,,205,275,Waiting for Treatment,
9138,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,5.0,548,,205,275,Waiting for Treatment,
9139,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,6.0,548,,205,275,Waiting for Treatment,
9140,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,7.0,548,,205,275,Waiting for Treatment,
9141,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,8.0,548,,205,275,Waiting for Treatment,
9142,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,9.0,548,,205,275,Waiting for Treatment,
9143,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,10.0,548,,205,275,Waiting for Treatment,
9144,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,11.0,548,,205,275,Waiting for Treatment,
9145,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,12.0,548,,205,275,Waiting for Treatment,
9146,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,13.0,548,,205,275,Waiting for Treatment,
9147,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,14.0,548,,205,275,Waiting for Treatment,
9148,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,15.0,548,,205,275,Waiting for Treatment,
9149,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,16.0,548,,205,275,Waiting for Treatment,
9150,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,17.0,548,,205,275,Waiting for Treatment,
9151,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,18.0,548,,205,275,Waiting for Treatment,
9152,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,19.0,548,,205,275,Waiting for Treatment,
9153,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,20.0,548,,205,275,Waiting for Treatment,
9154,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,21.0,548,,205,275,Waiting for Treatment,
9155,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,22.0,548,,205,275,Waiting for Treatment,
9156,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,23.0,548,,205,275,Waiting for Treatment,
9157,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,24.0,548,,205,275,Waiting for Treatment,
9158,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,25.0,548,,205,275,Waiting for Treatment,
9159,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,26.0,548,,205,275,Waiting for Treatment,
9160,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,27.0,548,,205,275,Waiting for Treatment,
9161,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,28.0,548,,205,275,Waiting for Treatment,
9162,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,29.0,548,,205,275,Waiting for Treatment,
9163,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,30.0,548,,205,275,Waiting for Treatment,
9164,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,31.0,548,,205,275,Waiting for Treatment,
9165,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,32.0,548,,205,275,Waiting for Treatment,
9166,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,33.0,548,,205,275,Waiting for Treatment,
9167,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,34.0,548,,205,275,Waiting for Treatment,
9168,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,35.0,548,,205,275,Waiting for Treatment,
9169,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,36.0,548,,205,275,Waiting for Treatment,
9170,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,37.0,548,,205,275,Waiting for Treatment,
9171,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,38.0,548,,205,275,Waiting for Treatment,
9172,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,39.0,548,,205,275,Waiting for Treatment,
9173,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,40.0,548,,205,275,Waiting for Treatment,
9174,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,41.0,548,,205,275,Waiting for Treatment,
9175,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,42.0,548,,205,275,Waiting for Treatment,
9176,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,43.0,548,,205,275,Waiting for Treatment,
9177,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,44.0,548,,205,275,Waiting for Treatment,
9178,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,45.0,548,,205,275,Waiting for Treatment,
9179,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,46.0,548,18.0,205,275,Waiting for Treatment,
9184,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,1.0,550,,205,275,Waiting for Treatment,
9185,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,2.0,550,,205,275,Waiting for Treatment,
9186,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,3.0,550,,205,275,Waiting for Treatment,
9187,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,4.0,550,,205,275,Waiting for Treatment,
9188,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,5.0,550,,205,275,Waiting for Treatment,
9189,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,6.0,550,,205,275,Waiting for Treatment,
9190,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,7.0,550,,205,275,Waiting for Treatment,
9191,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,8.0,550,,205,275,Waiting for Treatment,
9192,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,9.0,550,,205,275,Waiting for Treatment,
9193,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,10.0,550,,205,275,Waiting for Treatment,
9194,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,11.0,550,,205,275,Waiting for Treatment,
9195,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,12.0,550,,205,275,Waiting for Treatment,
9196,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,13.0,550,,205,275,Waiting for Treatment,
9197,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,14.0,550,,205,275,Waiting for Treatment,
9198,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,15.0,550,,205,275,Waiting for Treatment,
9199,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,16.0,550,,205,275,Waiting for Treatment,
9200,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,17.0,550,,205,275,Waiting for Treatment,
9201,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,18.0,550,,205,275,Waiting for Treatment,
9202,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,19.0,550,,205,275,Waiting for Treatment,
9203,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,20.0,550,,205,275,Waiting for Treatment,
9204,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,21.0,550,,205,275,Waiting for Treatment,
9205,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,22.0,550,,205,275,Waiting for Treatment,
9206,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,23.0,550,,205,275,Waiting for Treatment,
9207,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,24.0,550,,205,275,Waiting for Treatment,
9208,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,25.0,550,,205,275,Waiting for Treatment,
9209,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,26.0,550,,205,275,Waiting for Treatment,
9210,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,27.0,550,,205,275,Waiting for Treatment,
9211,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,28.0,550,,205,275,Waiting for Treatment,
9212,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,29.0,550,,205,275,Waiting for Treatment,
9213,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,30.0,550,,205,275,Waiting for Treatment,
9214,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,31.0,550,,205,275,Waiting for Treatment,
9215,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,32.0,550,,205,275,Waiting for Treatment,
9216,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,33.0,550,,205,275,Waiting for Treatment,
9217,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,34.0,550,,205,275,Waiting for Treatment,
9218,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,35.0,550,,205,275,Waiting for Treatment,
9219,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,36.0,550,,205,275,Waiting for Treatment,
9220,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,37.0,550,,205,275,Waiting for Treatment,
9221,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,38.0,550,,205,275,Waiting for Treatment,
9222,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,39.0,550,,205,275,Waiting for Treatment,
9223,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,40.0,550,,205,275,Waiting for Treatment,
9224,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,41.0,550,,205,275,Waiting for Treatment,
9225,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,42.0,550,,205,275,Waiting for Treatment,
9226,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,43.0,550,,205,275,Waiting for Treatment,
9227,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,44.0,550,,205,275,Waiting for Treatment,
9228,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,45.0,550,,205,275,Waiting for Treatment,
9229,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,46.0,550,19.0,205,275,Waiting for Treatment,
9234,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,1.0,552,,205,275,Waiting for Treatment,
9235,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,2.0,552,,205,275,Waiting for Treatment,
9236,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,3.0,552,,205,275,Waiting for Treatment,
9237,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,4.0,552,,205,275,Waiting for Treatment,
9238,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,5.0,552,,205,275,Waiting for Treatment,
9239,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,6.0,552,,205,275,Waiting for Treatment,
9240,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,7.0,552,,205,275,Waiting for Treatment,
9241,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,8.0,552,,205,275,Waiting for Treatment,
9242,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,9.0,552,,205,275,Waiting for Treatment,
9243,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,10.0,552,,205,275,Waiting for Treatment,
9244,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,11.0,552,,205,275,Waiting for Treatment,
9245,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,12.0,552,,205,275,Waiting for Treatment,
9246,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,13.0,552,,205,275,Waiting for Treatment,
9247,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,14.0,552,,205,275,Waiting for Treatment,
9248,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,15.0,552,,205,275,Waiting for Treatment,
9249,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,16.0,552,,205,275,Waiting for Treatment,
9250,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,17.0,552,,205,275,Waiting for Treatment,
9251,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,18.0,552,,205,275,Waiting for Treatment,
9252,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,19.0,552,,205,275,Waiting for Treatment,
9253,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,20.0,552,,205,275,Waiting for Treatment,
9254,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,21.0,552,,205,275,Waiting for Treatment,
9255,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,22.0,552,,205,275,Waiting for Treatment,
9256,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,23.0,552,,205,275,Waiting for Treatment,
9257,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,24.0,552,,205,275,Waiting for Treatment,
9258,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,25.0,552,,205,275,Waiting for Treatment,
9259,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,26.0,552,,205,275,Waiting for Treatment,
9260,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,27.0,552,,205,275,Waiting for Treatment,
9261,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,28.0,552,,205,275,Waiting for Treatment,
9262,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,29.0,552,,205,275,Waiting for Treatment,
9263,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,30.0,552,,205,275,Waiting for Treatment,
9264,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,31.0,552,,205,275,Waiting for Treatment,
9265,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,32.0,552,,205,275,Waiting for Treatment,
9266,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,33.0,552,,205,275,Waiting for Treatment,
9267,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,34.0,552,,205,275,Waiting for Treatment,
9268,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,35.0,552,,205,275,Waiting for Treatment,
9269,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,36.0,552,,205,275,Waiting for Treatment,
9270,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,37.0,552,,205,275,Waiting for Treatment,
9271,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,38.0,552,,205,275,Waiting for Treatment,
9272,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,39.0,552,,205,275,Waiting for Treatment,
9273,295,89,2,queue,treatment_wait_begins,404.9496062434009,,1,40.0,552,,205,275,Waiting for Treatment,
9274,297,90,2,queue,treatment_wait_begins,406.8802625567264,,1,41.0,552,,205,275,Waiting for Treatment,
9275,299,91,2,queue,treatment_wait_begins,411.5550592296831,,1,42.0,552,,205,275,Waiting for Treatment,
9276,303,93,2,queue,treatment_wait_begins,422.0828587162822,,1,43.0,552,,205,275,Waiting for Treatment,
9277,305,94,2,queue,treatment_wait_begins,428.54263891348444,,1,44.0,552,,205,275,Waiting for Treatment,
9278,307,95,2,queue,treatment_wait_begins,430.18884989348794,,1,45.0,552,,205,275,Waiting for Treatment,
9279,309,96,2,queue,treatment_wait_begins,431.1918089653501,,1,46.0,552,19.0,205,275,Waiting for Treatment,
9284,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,1.0,554,,205,275,Waiting for Treatment,
9285,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,2.0,554,,205,275,Waiting for Treatment,
9286,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,3.0,554,,205,275,Waiting for Treatment,
9287,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,4.0,554,,205,275,Waiting for Treatment,
9288,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,5.0,554,,205,275,Waiting for Treatment,
9289,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,6.0,554,,205,275,Waiting for Treatment,
9290,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,7.0,554,,205,275,Waiting for Treatment,
9291,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,8.0,554,,205,275,Waiting for Treatment,
9292,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,9.0,554,,205,275,Waiting for Treatment,
9293,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,10.0,554,,205,275,Waiting for Treatment,
9294,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,11.0,554,,205,275,Waiting for Treatment,
9295,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,12.0,554,,205,275,Waiting for Treatment,
9296,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,13.0,554,,205,275,Waiting for Treatment,
9297,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,14.0,554,,205,275,Waiting for Treatment,
9298,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,15.0,554,,205,275,Waiting for Treatment,
9299,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,16.0,554,,205,275,Waiting for Treatment,
9300,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,17.0,554,,205,275,Waiting for Treatment,
9301,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,18.0,554,,205,275,Waiting for Treatment,
9302,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,19.0,554,,205,275,Waiting for Treatment,
9303,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,20.0,554,,205,275,Waiting for Treatment,
9304,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,21.0,554,,205,275,Waiting for Treatment,
9305,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,22.0,554,,205,275,Waiting for Treatment,
9306,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,23.0,554,,205,275,Waiting for Treatment,
9307,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,24.0,554,,205,275,Waiting for Treatment,
9308,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,25.0,554,,205,275,Waiting for Treatment,
9309,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,26.0,554,,205,275,Waiting for Treatment,
9310,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,27.0,554,,205,275,Waiting for Treatment,
9311,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,28.0,554,,205,275,Waiting for Treatment,
9312,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,29.0,554,,205,275,Waiting for Treatment,
9313,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,30.0,554,,205,275,Waiting for Treatment,
9314,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,31.0,554,,205,275,Waiting for Treatment,
9315,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,32.0,554,,205,275,Waiting for Treatment,
9316,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,33.0,554,,205,275,Waiting for Treatment,
9317,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,34.0,554,,205,275,Waiting for Treatment,
9318,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,35.0,554,,205,275,Waiting for Treatment,
9319,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,36.0,554,,205,275,Waiting for Treatment,
